session_id,advice_type,meta_advice_type,time,epoch,frames,score,win_perc,epsilon,loss,steps,advice_count,non_clamped_ac,model_actions
session_id,advice_type,meta_advice_type,time,epoch,frames,score,win_perc,epsilon,loss,steps,advice_count,non_clamped_ac,model_actions
session_id,advice_type,meta_advice_type,time,epoch,frames,score,win_perc,epsilon,loss,steps,advice_count,non_clamped_ac,model_actions
1,OA,HFHA,2019-09-16 03:47:01.243579,223,187599,12690.0,1.0,0.10701010101010426,2940.954196691513,623,44,44,506
1,OA,HFHA,2019-09-16 03:52:49.320210,224,187897,12852.5,1.0,0.1030505050505083,1422.8480812311172,298,23,23,239
1,OA,HFHA,2019-09-16 04:04:26.531253,225,188498,12701.0,1.0,0.09909090909091235,2718.2858870625496,601,45,45,495
1,OA,HFHA,2019-09-16 04:14:09.867747,226,189001,12750.0,1.0,0.0951313131313164,2268.7041889429092,503,39,39,418
1,OA,HFHA,2019-09-16 04:26:50.020184,227,189657,12673.5,1.25,0.09117171717172044,2786.101971387863,656,52,52,541
1,OA,HFHA,2019-09-16 04:32:46.233107,228,189961,12849.5,1.25,0.08721212121212449,1191.638107419014,304,35,35,248
1,OA,HFHA,2019-09-16 04:37:42.807754,229,190214,12875.0,1.25,0.08325252525252853,1053.0022010803223,253,21,21,208
1,OA,HFHA,2019-09-16 04:46:12.475020,230,190652,12782.5,1.25,0.07929292929293258,1717.1142835617065,438,38,38,358
1,OA,HFHA,2019-09-16 04:53:00.624882,231,191001,12827.0,1.25,0.07533333333333662,1258.8189868927002,349,25,25,297
1,OA,HFHA,2019-09-16 05:02:17.198552,232,191480,12762.0,1.25,0.07137373737374067,1905.6867319345474,479,49,49,394
1,OA,HFHA,2019-09-16 05:08:07.585255,233,191779,12852.0,1.25,0.06741414141414472,1221.5774556398392,299,24,24,248
1,OA,HFHA,2019-09-16 05:14:03.480388,234,192083,12849.5,1.25,0.06345454545454876,1131.8138943910599,304,25,25,260
1,OA,HFHA,2019-09-16 05:18:07.008311,235,192290,12898.0,1.25,0.0594949494949528,828.221666097641,207,16,16,172
1,OA,HFHA,2019-09-16 05:26:50.745752,236,192739,12777.0,1.25,0.05553535353535684,1770.6616920232773,449,47,47,381
1,OA,HFHA,2019-09-16 05:30:37.700635,237,192931,12905.5,1.25,0.051575757575760876,810.5601925849915,192,19,19,165
1,OA,HFHA,2019-09-16 05:32:38.576581,238,193031,12951.5,1.25,0.047616161616164915,419.7327489852905,100,15,15,81
1,OA,HFHA,2019-09-16 05:35:56.123850,239,193198,12918.0,1.25,0.04365656565656895,658.2793853282928,167,13,13,142
1,OA,HFHA,2019-09-16 05:45:02.117335,240,193667,12767.0,1.25,0.03969696969697299,1972.289308667183,469,41,41,403
1,OA,HFHA,2019-09-16 05:50:43.177562,241,193958,12856.0,1.25,0.03573737373737703,1072.3632907867432,291,31,32,256
1,OA,HFHA,2019-09-16 05:56:48.409974,242,194270,12845.5,1.25,0.03177777777778107,1222.2420935630798,312,26,26,280
1,OA,HFHA,2019-09-16 05:58:27.620504,243,194351,12961.0,1.25,0.027818181818185107,313.8079072237015,81,8,8,71
1,OA,HFHA,2019-09-16 06:01:21.562205,244,194497,12928.5,1.25,0.023858585858589146,607.1901693344116,146,11,11,131
1,OA,HFHA,2019-09-16 06:11:56.040246,245,195043,12728.5,1.25,0.019898989898993184,2319.5797822475433,546,49,49,489
1,OA,HFHA,2019-09-16 06:17:14.183851,246,195314,12866.0,1.25,0.015939393939397223,1272.6132014393806,271,32,32,237
1,OA,HFHA,2019-09-16 06:28:15.461535,247,195881,12718.0,1.25,0.011979797979801263,2604.9817370176315,567,58,58,503
1,OA,HFHA,2019-09-16 06:40:17.750827,248,196503,12690.5,1.25,0.008020202020205303,3403.8124446868896,622,67,67,549
session_id,advice_type,meta_advice_type,time,epoch,frames,score,win_perc,epsilon,loss,steps,advice_count,non_clamped_ac,model_actions
1,OA,HFHA,2019-09-20 12:23:13.278145,1,1000,-500.0,0,0.986040404040404,930.4635435163509,1000,1,1,10
1,OA,HFHA,2019-09-20 12:43:50.222307,2,2000,-128.5,0,0.9820808080808081,3.689967479908739e-13,1000,0,0,8
1,OA,HFHA,2019-09-20 13:04:45.003645,3,3000,0,0,0.9781212121212122,3.689967479908739e-13,1000,6,6,13
1,OA,HFHA,2019-09-20 13:25:49.208841,4,4000,0,0,0.9741616161616162,3.689967479908739e-13,1000,2,2,18
1,OA,HFHA,2019-09-20 13:46:59.382030,5,5000,0,0,0.9702020202020203,3.689967479908739e-13,1000,4,4,20
1,OA,HFHA,2019-09-20 14:08:17.709035,6,6000,0,0,0.9662424242424243,3.689967479908739e-13,1000,5,5,28
1,OA,HFHA,2019-09-20 14:29:42.458320,7,7000,0,0,0.9622828282828284,3.689967479908739e-13,1000,4,4,27
1,OA,HFHA,2019-09-20 14:47:31.618036,8,8000,0,0,0.9583232323232325,3.689967479908739e-13,1000,2,2,26
1,OA,HFHA,2019-09-20 15:06:08.714408,9,9000,0,0,0.9543636363636365,3.689967479908739e-13,1000,2,2,35
1,OA,HFHA,2019-09-20 15:27:27.980493,10,10000,0,0,0.9504040404040406,3.689967479908739e-13,1000,3,3,24
1,OA,HFHA,2019-09-20 15:49:00.544090,11,11000,0,0,0.9464444444444446,3.689967479908739e-13,1000,10,10,53
1,OA,HFHA,2019-09-20 16:06:55.757601,12,12000,0,0,0.9424848484848487,3.689967479908739e-13,1000,6,6,48
1,OA,HFHA,2019-09-20 16:28:03.787750,13,13000,0,0,0.9385252525252528,3.689967479908739e-13,1000,3,3,53
1,OA,HFHA,2019-09-20 16:49:13.503137,14,14000,0,0,0.9345656565656568,3.689967479908739e-13,1000,8,8,58
1,OA,HFHA,2019-09-20 17:08:54.667518,15,15000,0,0,0.9306060606060609,3.689967479908739e-13,1000,5,5,47
